,frame,id,bb_left,bb_top,bb_width,bb_height,conf,cls,vis,pos_x,pos_y
11671,273,29,1310.44,683.12,26.069999999999936,28.43999999999994,1,1,1.0,1323.475,697.3399999999999
11672,273,30,932.43,476.08,16.81000000000006,18.840000000000032,1,1,1.0,940.835,485.5
11673,273,31,1431.98,673.33,25.75999999999999,30.309999999999945,1,1,1.0,1444.8600000000001,688.485
11674,273,32,1491.12,748.53,25.560000000000173,26.860000000000014,1,1,1.0,1503.9,761.96
11675,273,33,1354.2278947368422,554.6426315789473,16.789999999999964,23.487105263157943,1,1,0.0,1362.6228947368422,566.3861842105263
11676,273,34,850.33,468.56,18.779999999999973,18.660000000000025,1,1,1.0,859.72,477.89
11677,273,35,1262.45,682.95,24.96000000000004,28.33999999999992,1,1,1.0,1274.93,697.12
11678,273,36,969.68,493.04,15.670000000000073,17.329999999999984,1,1,1.0,977.515,501.70500000000004
11679,273,37,267.89,889.26,37.23000000000002,39.32000000000005,1,1,1.0,286.505,908.9200000000001
11680,273,38,768.35,467.79,14.769999999999982,15.91999999999996,1,1,1.0,775.735,475.75
11681,273,39,799.11,472.11,16.449999999999932,18.0,1,1,1.0,807.335,481.11
11682,273,47,1094.82,864.51,34.440000000000055,42.88,1,1,1.0,1112.04,885.95
11683,273,48,1359.61,880.7,36.08000000000016,46.75999999999999,1,1,1.0,1377.65,904.08
11684,273,49,737.51,611.85,26.350000000000023,29.470000000000027,1,1,1.0,750.685,626.585
11685,273,52,1234.25,881.92,36.96000000000004,49.83000000000004,1,1,1.0,1252.73,906.835
11686,273,55,1455.62,503.84,19.730000000000015,20.86000000000007,1,1,1.0,1465.485,514.27
11687,273,57,1723.64,663.29,33.36999999999989,36.74000000000001,1,1,1.0,1740.325,681.66
11688,273,58,901.09,593.0,21.99000000000001,24.71000000000004,1,1,1.0,912.085,605.355
11689,273,61,889.82,571.66,22.33999999999992,24.600000000000023,1,1,1.0,900.99,583.96
11690,273,62,1762.48,672.59,28.029999999999973,33.819999999999936,1,1,1.0,1776.495,689.5
11691,273,66,1010.08,582.13,25.06000000000006,28.230000000000015,1,1,1.0,1022.6100000000001,596.245
11692,273,67,1065.42,574.27,26.529999999999973,30.870000000000005,1,1,1.0,1078.685,589.7049999999999
11693,273,68,616.4,590.65,26.58000000000004,27.5,1,1,1.0,629.69,604.4
11694,273,69,506.85,590.28,28.019999999999985,28.350000000000023,1,1,1.0,520.86,604.4549999999999
11695,273,71,1517.67,663.16,26.329999999999927,30.730000000000015,1,1,1.0,1530.835,678.525
11696,273,72,1011.68,550.25,20.639999999999983,23.309999999999945,1,1,1.0,1021.9999999999999,561.905
11697,273,73,932.54,541.04,21.269999999999985,23.15000000000009,1,1,1.0,943.175,552.615
11698,273,78,1161.97,590.31,26.480000000000015,27.530000000000086,1,1,1.0,1175.21,604.075
11699,273,79,1657.13,645.01,21.22999999999979,23.610000000000014,1,1,1.0,1667.745,656.815
11700,273,80,1565.86,650.95,26.2800000000002,30.09999999999991,1,1,1.0,1579.0,666.0
11701,273,81,1595.81,647.93,24.049999999999955,28.600000000000023,1,1,1.0,1607.835,662.23
11702,273,82,1231.03,565.42,23.730000000000015,28.91000000000008,1,1,1.0,1242.895,579.875
11703,273,83,1205.84,575.91,21.66000000000008,23.82000000000005,1,1,1.0,1216.6699999999998,587.8199999999999
11704,273,84,1099.92,543.44,23.519999999999985,26.769999999999985,1,1,1.0,1111.68,556.825
11705,274,2,1108.12,661.81,26.220000000000027,28.57000000000005,1,1,1.0,1121.23,676.095
11706,274,3,825.84,493.96,19.049999999999955,22.490000000000062,1,1,1.0,835.365,505.205
11707,274,4,913.0,478.0,18.33000000000004,22.0,1,1,1.0,922.165,489.0
11708,274,7,1235.83,671.67,27.730000000000015,30.050000000000068,1,1,1.0,1249.695,686.6949999999999
11709,274,8,1563.61,739.36,25.40000000000009,28.94999999999993,1,1,1.0,1576.31,753.8349999999999
11710,274,9,1573.89,699.42,30.09999999999991,32.17000000000007,1,1,1.0,1588.94,715.505
11711,274,10,256.64,770.68,36.47000000000003,42.21000000000004,1,1,0.0,274.875,791.785
11712,274,12,755.95,447.78,19.16999999999996,19.79000000000002,1,1,1.0,765.5350000000001,457.67499999999995
11713,274,13,739.14,437.04,13.629999999999995,22.569999999999997,1,1,1.0,745.9549999999999,448.32500000000005
11714,274,23,824.02,451.66,18.050000000000068,19.08999999999997,1,1,1.0,833.0450000000001,461.205
11715,274,24,203.62,766.56,37.88,40.47000000000003,1,1,1.0,222.56,786.795
11716,274,25,1068.92,511.53,20.519999999999985,23.0,1,1,1.0,1079.18,523.03
11717,274,26,1011.44,492.1,19.450000000000045,22.129999999999995,1,1,1.0,1021.1650000000001,503.165
11718,274,27,286.03,791.59,33.950000000000045,36.069999999999936,1,1,1.0,303.005,809.625
11719,274,28,383.99,806.91,35.329999999999984,35.690000000000055,1,1,1.0,401.655,824.755
11720,274,29,1305.84,682.59,26.00999999999999,28.370000000000005,1,1,1.0,1318.8449999999998,696.7750000000001
11721,274,30,932.41,476.75,16.870000000000005,18.94,1,1,1.0,940.845,486.22
11722,274,31,1428.32,672.58,25.830000000000155,30.18999999999994,1,1,1.0,1441.2350000000001,687.675
11723,274,32,1489.57,748.45,25.230000000000015,26.6099999999999,1,1,1.0,1502.185,761.755
11724,274,33,1350.098947368421,554.8763157894737,16.789999999999964,23.591052631579,1,1,0.0,1358.493947368421,566.6718421052632
11725,274,34,851.0,468.33,18.66999999999996,19.0,1,1,1.0,860.335,477.83
11726,274,35,1259.4,683.11,24.939999999999827,28.299999999999955,1,1,1.0,1271.87,697.26
11727,274,36,970.42,493.55,15.75,17.45999999999998,1,1,1.0,978.295,502.28
11728,274,37,270.83,887.79,37.23000000000002,39.33000000000004,1,1,1.0,289.445,907.4549999999999
11729,274,38,768.53,468.18,15.139999999999986,15.879999999999995,1,1,1.0,776.0999999999999,476.12
11730,274,39,799.67,472.67,16.660000000000082,18.0,1,1,1.0,808.0,481.67
11731,274,47,1092.11,867.6,34.450000000000045,43.25,1,1,1.0,1109.335,889.225
11732,274,48,1357.0,883.55,36.1400000000001,46.54000000000008,1,1,1.0,1375.0700000000002,906.8199999999999
11733,274,49,733.46,612.04,26.299999999999955,29.44000000000005,1,1,1.0,746.61,626.76
11734,274,52,1232.34,883.17,37.07000000000016,49.98000000000002,1,1,1.0,1250.875,908.16
11735,274,55,1453.43,504.25,19.58999999999992,20.799999999999955,1,1,1.0,1463.2250000000001,514.65
11736,274,57,1730.8,664.46,33.47000000000003,36.610000000000014,1,1,1.0,1747.5349999999999,682.7650000000001
11737,274,58,901.14,593.72,22.19000000000005,24.889999999999983,1,1,1.0,912.235,606.165
11738,274,61,888.71,572.39,21.92999999999995,24.269999999999985,1,1,1.0,899.675,584.525
11739,274,62,1768.81,673.63,28.340000000000146,34.289999999999964,1,1,1.0,1782.98,690.775
11740,274,66,1011.42,581.4,25.270000000000092,28.800000000000068,1,1,1.0,1024.055,595.8
11741,274,67,1065.11,574.22,26.470000000000027,30.720000000000027,1,1,1.0,1078.3449999999998,589.58
11742,274,68,614.7,589.76,26.59999999999991,27.56000000000006,1,1,1.0,628.0,603.54
11743,274,69,506.18,589.98,27.819999999999997,28.139999999999983,1,1,1.0,520.09,604.05
11744,274,71,1521.28,663.58,26.470000000000027,30.789999999999964,1,1,1.0,1534.5149999999999,678.975
11745,274,72,1012.45,550.86,20.83999999999992,23.639999999999983,1,1,1.0,1022.87,562.68
11746,274,73,932.65,541.75,21.19000000000005,23.25,1,1,1.0,943.245,553.375
11747,274,78,1161.67,590.51,26.17999999999984,27.409999999999968,1,1,1.0,1174.76,604.2149999999999
11748,274,79,1658.37,646.03,21.230000000000015,23.610000000000014,1,1,1.0,1668.985,657.835
11749,274,80,1569.49,651.73,26.289999999999964,30.139999999999983,1,1,1.0,1582.635,666.8
11750,274,81,1597.92,648.49,23.769999999999985,28.769999999999985,1,1,1.0,1609.805,662.875
11751,274,82,1234.07,564.87,23.730000000000015,28.909999999999968,1,1,1.0,1245.935,579.325
11752,274,83,1208.64,576.75,21.519999999999985,23.299999999999955,1,1,1.0,1219.4,588.4
11753,274,84,1102.83,544.26,23.37000000000012,26.769999999999985,1,1,1.0,1114.5149999999999,557.645
11754,275,2,1104.51,661.08,26.09999999999991,28.309999999999945,1,1,1.0,1117.56,675.235
11755,275,3,826.07,494.46,19.09999999999991,22.500000000000057,1,1,1.0,835.62,505.71000000000004
11756,275,4,913.33,479.0,18.44999999999993,21.670000000000016,1,1,1.0,922.555,489.83500000000004
11757,275,7,1231.58,671.64,27.66000000000008,29.870000000000005,1,1,1.0,1245.4099999999999,686.575
11758,275,8,1556.92,740.01,25.529999999999973,28.930000000000064,1,1,1.0,1569.685,754.475
11759,275,9,1568.58,700.02,29.580000000000155,31.970000000000027,1,1,1.0,1583.37,716.005
11760,275,10,256.64,770.68,36.47000000000003,42.21000000000004,1,1,1.0,274.875,791.785
11761,275,12,758.63,447.82,19.470000000000027,19.819999999999997,1,1,1.0,768.365,457.73
11762,275,13,740.75,437.67,14.519999999999982,22.19,1,1,1.0,748.01,448.76500000000004
11763,275,23,826.36,451.88,18.069999999999936,19.120000000000005,1,1,1.0,835.395,461.44
11764,275,24,200.28,766.62,37.63,40.25999999999999,1,1,1.0,219.095,786.75
11765,275,25,1069.13,512.3,20.50999999999999,22.879999999999995,1,1,1.0,1079.3850000000002,523.74
11766,275,26,1011.87,492.69,19.219999999999917,21.94999999999999,1,1,1.0,1021.48,503.66499999999996
11767,275,27,287.97,790.1,33.95999999999998,36.0,1,1,1.0,304.95000000000005,808.1
11768,275,28,385.2,806.3,35.02000000000004,35.270000000000095,1,1,1.0,402.71000000000004,823.935
11769,275,29,1301.25,682.06,25.94000000000005,28.300000000000068,1,1,1.0,1314.22,696.21
11770,275,30,932.39,477.42,16.940000000000055,19.05000000000001,1,1,1.0,940.86,486.94500000000005
11771,275,31,1424.65,671.82,25.899999999999864,30.08999999999992,1,1,1.0,1437.6,686.865
11772,275,32,1488.03,748.37,24.8900000000001,26.360000000000014,1,1,1.0,1500.475,761.55
11773,275,33,1345.97,555.1099999999999,16.789999999999964,23.69500000000005,1,1,0.0,1354.365,566.9575
11774,275,34,851.67,468.11,18.550000000000068,19.329999999999984,1,1,1.0,860.9449999999999,477.775
11775,275,35,1256.36,683.26,24.91000000000008,28.25999999999999,1,1,1.0,1268.8149999999998,697.39
11776,275,36,971.15,494.06,15.83000000000004,17.589999999999975,1,1,1.0,979.0649999999999,502.855
11777,275,37,273.77,886.32,37.22000000000003,39.33999999999992,1,1,1.0,292.38,905.99
11778,275,38,768.71,468.58,15.519999999999982,15.83000000000004,1,1,1.0,776.47,476.495
11779,275,39,800.22,473.22,16.889999999999986,18.0,1,1,1.0,808.665,482.22
11780,275,47,1089.41,870.68,34.43999999999983,43.6400000000001,1,1,1.0,1106.63,892.5
11781,275,48,1354.39,886.4,36.19999999999982,46.31000000000006,1,1,1.0,1372.49,909.5550000000001
11782,275,49,729.42,612.23,26.24000000000001,29.409999999999968,1,1,1.0,742.54,626.935
11783,275,52,1230.43,884.42,37.169999999999845,50.13999999999999,1,1,1.0,1249.0149999999999,909.49
11784,275,55,1451.24,504.67,19.450000000000045,20.72999999999996,1,1,1.0,1460.9650000000001,515.035
11785,275,57,1737.96,665.63,33.559999999999945,36.47000000000003,1,1,1.0,1754.74,683.865
11786,275,58,901.19,594.43,22.379999999999995,25.08000000000004,1,1,1.0,912.3800000000001,606.97
11787,275,61,887.6,573.11,21.50999999999999,23.96000000000004,1,1,1.0,898.355,585.09
11788,275,62,1775.15,674.67,28.639999999999876,34.75999999999999,1,1,1.0,1789.47,692.05
11789,275,66,1012.75,580.68,25.480000000000015,29.360000000000014,1,1,1.0,1025.49,595.3599999999999
11790,275,67,1064.79,574.17,26.41000000000008,30.58000000000004,1,1,1.0,1077.995,589.46
11791,275,68,613.0,588.87,26.620000000000005,27.620000000000005,1,1,1.0,626.31,602.6800000000001
11792,275,69,505.52,589.67,27.610000000000014,27.94000000000005,1,1,1.0,519.325,603.64
11793,275,71,1524.9,664.0,26.58999999999992,30.860000000000014,1,1,1.0,1538.1950000000002,679.4300000000001
11794,275,72,1013.22,551.47,21.029999999999973,23.980000000000015,1,1,1.0,1023.735,563.46
11795,275,73,932.75,542.46,21.110000000000014,23.34999999999991,1,1,1.0,943.3050000000001,554.135
11796,275,78,1161.38,590.7,25.86999999999989,27.289999999999964,1,1,1.0,1174.315,604.345
11797,275,79,1659.61,647.05,21.230000000000015,23.610000000000014,1,1,1.0,1670.225,658.855
11798,275,80,1573.13,652.51,26.299999999999955,30.180000000000064,1,1,1.0,1586.2800000000002,667.6
11799,275,81,1600.04,649.05,23.49000000000001,28.94000000000005,1,1,1.0,1611.7849999999999,663.52
11800,275,82,1237.12,564.31,23.720000000000027,28.920000000000076,1,1,1.0,1248.98,578.77
11801,275,83,1211.45,577.6,21.3599999999999,22.779999999999973,1,1,1.0,1222.13,588.99
11802,275,84,1105.74,545.09,23.230000000000015,26.75,1,1,1.0,1117.355,558.465
11803,276,2,1100.91,660.36,25.980000000000015,28.039999999999964,1,1,1.0,1113.9,674.38
11804,276,3,826.31,494.95,19.15000000000009,22.52000000000004,1,1,1.0,835.885,506.21000000000004
11805,276,4,913.67,480.0,18.550000000000068,21.329999999999984,1,1,1.0,922.9449999999999,490.66499999999996
11806,276,7,1227.34,671.62,27.570000000000164,29.66999999999996,1,1,1.0,1241.125,686.4549999999999
11807,276,8,1550.22,740.66,25.670000000000076,28.899999999999977,1,1,1.0,1563.055,755.1099999999999
11808,276,9,1563.26,700.61,29.059999999999945,31.779999999999973,1,1,1.0,1577.79,716.5
11809,276,10,256.64,770.68,36.47000000000003,42.21000000000004,1,1,1.0,274.875,791.785
11810,276,12,761.3,447.85,19.780000000000086,19.870000000000005,1,1,1.0,771.19,457.785
11811,276,13,742.36,438.29,15.409999999999968,21.81,1,1,1.0,750.065,449.195
11812,276,23,828.69,452.09,18.09999999999991,19.170000000000016,1,1,1.0,837.74,461.67499999999995
11813,276,24,196.94,766.67,37.390000000000015,40.06000000000006,1,1,1.0,215.635,786.7
11814,276,25,1069.35,513.08,20.49000000000001,22.74000000000001,1,1,1.0,1079.5949999999998,524.45
11815,276,26,1012.3,493.28,18.99000000000001,21.769999999999985,1,1,1.0,1021.795,504.16499999999996
11816,276,27,289.92,788.62,33.96999999999997,35.92999999999995,1,1,1.0,306.905,806.585
11817,276,28,386.4,805.7,34.73000000000002,34.82999999999993,1,1,1.0,403.765,823.115
11818,276,29,1296.65,681.53,25.889999999999876,28.220000000000027,1,1,1.0,1309.595,695.64
11819,276,30,932.36,478.08,17.00999999999999,19.160000000000025,1,1,1.0,940.865,487.65999999999997
11820,276,31,1420.98,671.06,25.970000000000027,29.980000000000015,1,1,1.0,1433.9650000000001,686.05
11821,276,32,1486.48,748.28,24.569999999999936,26.129999999999995,1,1,1.0,1498.7649999999999,761.345
11822,276,33,1341.841052631579,555.3436842105262,16.789999999999964,23.798947368421103,1,1,0.0,1350.236052631579,567.2431578947368
11823,276,34,852.33,467.89,18.44999999999993,19.670000000000016,1,1,1.0,861.555,477.725
11824,276,35,1253.31,683.42,24.88000000000011,28.220000000000027,1,1,1.0,1265.75,697.53
11825,276,36,971.89,494.58,15.899999999999975,17.720000000000027,1,1,1.0,979.8399999999999,503.44
11826,276,37,276.71,884.84,37.21000000000004,39.370000000000005,1,1,1.0,295.315,904.5250000000001
11827,276,38,768.88,468.97,15.909999999999968,15.799999999999956,1,1,1.0,776.835,476.87
11828,276,39,800.78,473.78,17.110000000000014,18.0,1,1,1.0,809.335,482.78
11829,276,47,1086.7,873.77,34.440000000000055,44.01999999999998,1,1,1.0,1103.92,895.78
11830,276,48,1351.77,889.26,36.26999999999998,46.07000000000005,1,1,1.0,1369.905,912.2950000000001
11831,276,49,725.37,612.43,26.18999999999994,29.370000000000005,1,1,1.0,738.4649999999999,627.115
11832,276,52,1228.53,885.66,37.26999999999998,50.31000000000006,1,1,1.0,1247.165,910.815
11833,276,55,1449.05,505.09,19.319999999999936,20.660000000000025,1,1,1.0,1458.71,515.42
11834,276,57,1745.12,666.81,33.65000000000009,36.32000000000005,1,1,1.0,1761.945,684.97
11835,276,58,901.25,595.15,22.559999999999945,25.269999999999985,1,1,1.0,912.53,607.785
11836,276,61,886.5,573.83,21.08000000000004,23.649999999999977,1,1,1.0,897.04,585.655
11837,276,62,1781.49,675.7,28.930000000000064,35.24000000000001,1,1,1.0,1795.955,693.32
11838,276,66,1014.08,579.95,25.68999999999994,29.92999999999995,1,1,1.0,1026.925,594.915
11839,276,67,1064.48,574.11,26.33999999999992,30.43999999999994,1,1,1.0,1077.65,589.3299999999999
11840,276,68,611.3,587.98,26.629999999999995,27.67999999999995,1,1,1.0,624.615,601.8199999999999
11841,276,69,504.86,589.36,27.409999999999968,27.75,1,1,1.0,518.565,603.235
11842,276,71,1528.52,664.43,26.71000000000004,30.91000000000008,1,1,1.0,1541.875,679.885
11843,276,72,1013.98,552.09,21.24000000000001,24.309999999999945,1,1,1.0,1024.6,564.245
11844,276,73,932.86,543.16,21.029999999999973,23.470000000000027,1,1,1.0,943.375,554.895
11845,276,78,1161.09,590.9,25.560000000000173,27.159999999999968,1,1,1.0,1173.87,604.48
11846,276,79,1660.85,648.07,21.230000000000015,23.6099999999999,1,1,1.0,1671.465,659.875
11847,276,80,1576.77,653.3,26.309999999999945,30.21000000000004,1,1,1.0,1589.925,668.405
11848,276,81,1602.16,649.62,23.199999999999815,29.110000000000014,1,1,1.0,1613.76,664.175
11849,276,82,1240.16,563.76,23.720000000000027,28.91999999999996,1,1,1.0,1252.02,578.22
11850,276,83,1214.25,578.44,21.220000000000027,22.25999999999999,1,1,1.0,1224.8600000000001,589.57
11851,276,84,1108.66,545.92,23.069999999999936,26.730000000000015,1,1,1.0,1120.1950000000002,559.285
11852,277,2,1097.3,659.63,25.860000000000127,27.779999999999973,1,1,1.0,1110.23,673.52
11853,277,3,826.54,495.45,19.200000000000045,22.53000000000003,1,1,1.0,836.14,506.71500000000003
11854,277,4,914.0,481.0,18.66999999999996,21.0,1,1,1.0,923.335,491.5
11855,277,7,1223.09,671.59,27.5,29.49000000000001,1,1,1.0,1236.84,686.335
11856,277,8,1543.53,741.31,25.799999999999955,28.88000000000011,1,1,1.0,1556.4299999999998,755.75
11857,277,9,1557.95,701.21,28.539999999999964,31.579999999999927,1,1,1.0,1572.22,717.0
11858,277,10,250.27,771.96,36.37999999999997,41.45999999999992,1,1,1.0,268.46,792.69
11859,277,12,763.98,447.89,20.079999999999927,19.900000000000038,1,1,1.0,774.02,457.84000000000003
11860,277,13,743.97,438.92,16.299999999999955,21.430000000000007,1,1,1.0,752.12,449.635
11861,277,14,733.34,453.01,10.409999999999968,18.44999999999999,1,1,1.0,738.5450000000001,462.235
11862,277,23,831.03,452.31,18.120000000000005,19.19999999999999,1,1,1.0,840.0899999999999,461.90999999999997
11863,277,24,193.6,766.73,37.140000000000015,39.85000000000002,1,1,1.0,212.17000000000002,786.655
11864,277,25,1069.56,513.85,20.480000000000015,22.620000000000005,1,1,1.0,1079.8,525.1600000000001
11865,277,26,1012.73,493.87,18.75999999999999,21.590000000000032,1,1,1.0,1022.11,504.665
11866,277,27,291.86,787.13,33.97999999999996,35.860000000000014,1,1,1.0,308.85,805.06
11867,277,28,387.61,805.09,34.41999999999996,34.40999999999997,1,1,1.0,404.82,822.2950000000001
11868,277,29,1292.06,681.0,25.820000000000164,28.149999999999977,1,1,1.0,1304.97,695.075
11869,277,30,932.34,478.75,17.079999999999927,19.269999999999985,1,1,1.0,940.88,488.385
11870,277,31,1418.7,670.58,26.049999999999955,29.870000000000005,1,1,1.0,1431.725,685.5150000000001
11871,277,32,1484.94,748.2,24.230000000000015,25.879999999999995,1,1,1.0,1497.055,761.1400000000001
11872,277,33,1337.7121052631578,555.5773684210526,16.789999999999964,23.90289473684216,1,1,0.0,1346.1071052631578,567.5288157894737
11873,277,34,853.0,467.67,18.33000000000004,20.0,1,1,1.0,862.165,477.67
11874,277,35,1250.27,683.58,24.84999999999991,28.16999999999996,1,1,1.0,1262.695,697.665
11875,277,36,972.62,495.09,15.980000000000018,17.850000000000023,1,1,1.0,980.61,504.015
11876,277,37,279.65,883.37,37.200000000000045,39.38,1,1,1.0,298.25,903.0600000000001
11877,277,38,769.06,469.37,16.290000000000077,15.75,1,1,1.0,777.2049999999999,477.245
11878,277,39,801.33,474.33,17.339999999999918,18.0,1,1,1.0,810.0,483.33
11879,277,47,1084.27,874.35,34.440000000000055,44.39999999999998,1,1,1.0,1101.49,896.55
11880,277,48,1349.16,892.11,36.32999999999993,45.84000000000003,1,1,1.0,1367.325,915.03
11881,277,49,721.33,612.62,26.129999999999995,29.340000000000032,1,1,1.0,734.395,627.29
11882,277,52,1226.62,886.91,37.37000000000012,50.47000000000003,1,1,1.0,1245.3049999999998,912.145
11883,277,55,1446.86,505.51,19.180000000000064,20.590000000000032,1,1,1.0,1456.4499999999998,515.8050000000001
11884,277,57,1752.28,667.98,33.74000000000001,36.17999999999995,1,1,1.0,1769.15,686.0699999999999
11885,277,58,901.3,595.86,22.75,25.46000000000004,1,1,1.0,912.675,608.59
11886,277,61,885.39,574.55,20.659999999999968,23.340000000000032,1,1,1.0,895.72,586.22
11887,277,62,1787.83,676.74,29.230000000000015,35.71000000000004,1,1,1.0,1802.445,694.595
11888,277,66,1015.41,579.23,25.899999999999977,30.49000000000001,1,1,1.0,1028.36,594.475
11889,277,67,1064.16,574.06,26.279999999999973,30.300000000000068,1,1,1.0,1077.3000000000002,589.21
11890,277,68,609.6,587.09,26.649999999999977,27.74000000000001,1,1,1.0,622.925,600.96
11891,277,69,504.2,589.05,27.19999999999999,27.550000000000068,1,1,1.0,517.8,602.825
11892,277,71,1532.14,664.85,26.829999999999927,30.980000000000015,1,1,1.0,1545.555,680.34
11893,277,72,1014.75,552.7,21.430000000000064,24.649999999999977,1,1,1.0,1025.4650000000001,565.0250000000001
11894,277,73,932.96,543.87,20.94999999999993,23.57000000000005,1,1,1.0,943.435,555.655
11895,277,78,1160.8,591.09,25.25,27.039999999999964,1,1,1.0,1173.425,604.61
11896,277,79,1662.09,649.09,21.230000000000015,23.610000000000014,1,1,1.0,1672.705,660.895
11897,277,80,1580.41,654.08,26.319999999999936,30.25,1,1,1.0,1593.5700000000002,669.205
11898,277,81,1604.28,650.18,22.920000000000076,29.280000000000086,1,1,1.0,1615.74,664.8199999999999
11899,277,82,1245.97,569.15,23.71000000000004,28.920000000000076,1,1,1.0,1257.825,583.61
11900,277,83,1217.9971428571428,579.1471428571429,20.962857142857175,22.51142857142856,1,1,0.0,1228.4785714285713,590.4028571428571
11901,277,84,1111.57,546.75,22.930000000000064,26.71000000000004,1,1,1.0,1123.0349999999999,560.105
11902,278,2,1093.7,658.9,25.730000000000015,27.529999999999973,1,1,1.0,1106.565,672.665
11903,278,3,826.78,495.95,19.24000000000001,22.53000000000003,1,1,1.0,836.4,507.21500000000003
11904,278,4,914.33,482.0,18.779999999999973,20.670000000000016,1,1,1.0,923.72,492.33500000000004
11905,278,7,1218.84,671.56,27.430000000000064,29.31000000000006,1,1,1.0,1232.5549999999998,686.2149999999999
11906,278,8,1536.84,741.95,25.930000000000064,28.870000000000005,1,1,1.0,1549.8049999999998,756.385
11907,278,9,1552.63,701.81,28.029999999999973,31.3900000000001,1,1,1.0,1566.645,717.505
11908,278,10,243.9,773.25,36.28999999999999,40.71000000000004,1,1,1.0,262.045,793.605
11909,278,12,766.65,447.93,20.389999999999983,19.930000000000007,1,1,1.0,776.8449999999999,457.895
11910,278,13,745.59,439.55,17.17999999999995,21.039999999999964,1,1,1.0,754.1800000000001,450.07
11911,278,14,735.05,453.39,10.990000000000007,18.56,1,1,1.0,740.545,462.66999999999996
11912,278,23,833.37,452.53,18.129999999999995,19.230000000000015,1,1,1.0,842.435,462.145
11913,278,24,190.27,766.78,36.88,39.63999999999999,1,1,1.0,208.71,786.6
11914,278,25,1069.78,514.62,20.450000000000045,22.5,1,1,1.0,1080.005,525.87
11915,278,26,1013.16,494.46,18.54000000000008,21.420000000000016,1,1,1.0,1022.4300000000001,505.16999999999996
11916,278,27,293.81,785.65,33.99000000000001,35.79000000000008,1,1,1.0,310.805,803.5450000000001
11917,278,28,388.82,804.49,34.110000000000014,33.98000000000002,1,1,1.0,405.875,821.48
11918,278,29,1287.46,680.47,25.75999999999999,28.079999999999927,1,1,1.0,1300.3400000000001,694.51
11919,278,30,932.32,479.42,17.139999999999986,19.370000000000005,1,1,1.0,940.8900000000001,489.105
11920,278,31,1416.42,670.1,26.11999999999989,29.769999999999985,1,1,1.0,1429.48,684.985
11921,278,32,1483.39,748.12,23.899999999999864,25.629999999999995,1,1,1.0,1495.3400000000001,760.935
11922,278,33,1333.5831578947368,555.811052631579,16.789999999999964,24.00684210526321,1,1,0.0,1341.9781578947368,567.8144736842105
11923,278,34,853.67,467.44,18.220000000000027,20.33999999999997,1,1,1.0,862.78,477.60999999999996
11924,278,35,1247.22,683.74,24.829999999999927,28.129999999999995,1,1,1.0,1259.635,697.8050000000001
11925,278,36,973.36,495.6,16.059999999999945,17.980000000000018,1,1,1.0,981.39,504.59000000000003
11926,278,37,282.59,881.9,37.200000000000045,39.38999999999999,1,1,1.0,301.19,901.595
11927,278,38,769.24,469.76,16.659999999999968,15.710000000000036,1,1,1.0,777.5699999999999,477.615
11928,278,39,801.89,474.89,17.550000000000068,18.0,1,1,1.0,810.665,483.89
11929,278,47,1081.85,874.92,34.430000000000064,44.79000000000008,1,1,1.0,1099.065,897.315
11930,278,48,1346.55,894.96,36.3900000000001,45.620000000000005,1,1,1.0,1364.745,917.77
11931,278,49,717.28,612.81,26.08000000000004,29.31000000000006,1,1,1.0,730.3199999999999,627.4649999999999
11932,278,52,1224.71,888.16,37.48000000000002,50.620000000000005,1,1,1.0,1243.45,913.47
11933,278,55,1444.67,505.92,19.039999999999964,20.53000000000003,1,1,1.0,1454.19,516.1850000000001
11934,278,57,1759.44,669.15,33.83999999999992,36.05000000000007,1,1,1.0,1776.3600000000001,687.175
11935,278,58,901.35,596.58,22.94999999999993,25.639999999999983,1,1,1.0,912.8249999999999,609.4
11936,278,61,884.28,575.28,20.25,23.00999999999999,1,1,1.0,894.405,586.785
11937,278,62,1794.16,677.78,29.539999999999964,36.180000000000064,1,1,1.0,1808.93,695.87
11938,278,66,1016.75,578.5,26.1099999999999,31.059999999999945,1,1,1.0,1029.8049999999998,594.03
11939,278,67,1063.85,574.01,26.220000000000027,30.149999999999977,1,1,1.0,1076.96,589.085
11940,278,68,607.9,586.2,26.670000000000076,27.799999999999955,1,1,1.0,621.235,600.1
11941,278,69,503.53,588.75,27.0,27.340000000000032,1,1,1.0,517.03,602.4200000000001
11942,278,71,1535.75,665.27,26.970000000000027,31.039999999999964,1,1,1.0,1549.2350000000001,680.79
11943,278,72,1015.52,553.31,21.63000000000011,24.980000000000015,1,1,1.0,1026.335,565.8
11944,278,73,933.07,544.58,20.870000000000005,23.66999999999996,1,1,1.0,943.5050000000001,556.415
11945,278,78,1160.5,591.29,24.950000000000045,26.920000000000076,1,1,1.0,1172.975,604.75
11946,278,79,1663.33,650.11,21.220000000000027,23.600000000000023,1,1,1.0,1673.94,661.9100000000001
11947,278,80,1584.04,654.86,26.329999999999927,30.289999999999964,1,1,1.0,1597.205,670.005
11948,278,81,1606.39,650.74,22.639999999999876,29.450000000000045,1,1,1.0,1617.71,665.465
11949,278,82,1251.77,574.54,23.720000000000027,28.920000000000076,1,1,1.0,1263.63,589.0
11950,278,83,1221.7442857142858,579.8542857142858,20.705714285714325,22.762857142857133,1,1,0.0,1232.097142857143,591.2357142857144
